Date,Open,High,Low,Close,Volume
2024-03-12,195.87245517904552,198.5561745370977,195.33958457965153,197.65513610839844,362300
2024-03-13,197.77141325950402,198.56586280519775,196.26969236218338,196.6572265625,349600
2024-03-14,196.95875630428273,197.5715370315589,193.3500927237561,194.27413940429688,355100
2024-03-15,192.54276927390026,194.83830380287526,192.54276927390026,194.73130798339844,856900
2024-03-18,195.4121846640607,195.70399279512557,193.8169837018145,194.03097534179688,463000
2024-03-19,194.39086086731473,196.83229183081113,194.26440722550805,196.7252960205078,363900
2024-03-20,196.96848633353338,198.69014096242483,196.96848633353338,198.58314514160156,323200
2024-03-21,199.00138384802128,200.95648787102934,198.3010502938061,200.4215087890625,340100
2024-03-22,200.51876668925112,200.51876668925112,197.22136908160942,197.9508819580078,325700
2024-03-25,197.9411678049047,198.22323959710474,196.49186349358962,196.81285095214844,312300
2024-03-26,196.74477384381603,197.38673392889066,195.33438517703252,196.2000732421875,327000
2024-03-27,197.69798595433832,198.40804098553016,196.42377252782376,198.27186584472656,362100
2024-03-28,198.84574580875093,199.99352043192968,198.46639971337348,199.26400756835938,368200
2024-04-01,198.68039097546784,198.89438260241326,197.46453620508586,197.67852783203125,188200
2024-04-02,196.5307739153541,197.47427843267295,195.55809007003384,197.04629516601562,317800
2024-04-03,196.48214286397257,196.51132219288124,193.29174093948018,194.03097534179688,465400
2024-04-04,195.60674462969752,197.2797621798196,193.10693980072034,193.16529846191406,301000
2024-04-05,193.56409015020517,197.98980472756276,193.56409015020517,197.21165466308594,471800
2024-04-08,197.31865341097287,199.5850086429828,197.09494027328313,199.27374267578125,588000
2024-04-09,200.4896091621289,201.88055491553698,199.35157073223814,201.5790252685547,576900
2024-04-10,199.08892692988064,199.21538058212298,197.23111202235378,198.00926208496094,414300
2024-04-11,198.69014793117142,199.30292870648955,195.18847989230179,195.26629638671875,434100
2024-04-12,193.72945164151514,194.60487606149013,192.250967949675,193.39874267578125,400100
2024-04-15,195.2371146739304,195.6164608033469,190.0235283474492,190.32505798339844,332400
2024-04-16,190.27640876288254,190.9962001503617,188.15596510767975,188.32131958007812,500500
2024-04-17,189.66363668965832,189.66363668965832,187.05683615164017,188.1656951904297,421200
2024-04-18,188.8368587982923,190.1402517108503,187.33893206687148,187.7085418701172,391900
2024-04-19,188.64231106305715,189.59553709454977,188.04897331201036,188.0976104736328,393800
2024-04-22,188.99248769841148,190.19860625443562,187.74745347426995,188.9243927001953,321600
2024-04-23,189.71225713043324,190.7822153335647,189.11891937087455,190.55850219726562,350600
2024-04-24,189.8678922440537,190.57794732756767,188.38940857639957,189.7511749267578,255800
2024-04-25,188.9146553209483,190.67521068478507,187.4556295707661,190.21804809570312,257500
2024-04-26,189.89704257960454,190.69465037128873,188.72982505892313,188.84654235839844,211800
2024-04-29,189.71226097199235,190.99621084174933,189.43018917198853,190.92811584472656,315200
2024-04-30,190.79191402924107,191.00590564429496,188.07813286302328,188.12677001953125,373500
2024-05-01,188.41859010095894,190.75302534205855,187.59180291366513,188.14622497558594,333700
2024-05-02,189.00219444092633,190.43204087206507,187.34863488250082,190.0137939453125,429700
2024-05-03,191.57007422104698,193.64189549453914,191.4436354177568,193.41818237304688,437700
2024-05-06,194.5367784884218,195.4705615556367,192.94157749849586,195.1981964111328,461600
2024-05-07,196.42379285311404,196.48215151350047,194.8674926469087,195.85963439941406,469200
2024-05-08,192.59139959046584,193.30145463522246,183.15636934660114,185.2573699951172,875500
2024-05-09,186.5996860836675,188.87576297285935,185.26711381676085,187.78636169433594,653500
2024-05-10,188.7298389895187,190.9183775680786,188.28241274718698,190.34449768066406,561000
2024-05-13,191.0448510571148,192.87348672237533,190.4028761119804,192.39688110351562,615100
2024-05-14,192.9221189342378,195.25656917244459,192.62058930343926,194.4103240966797,502000
2024-05-15,195.21765236143034,197.15329863182876,195.09121354917792,196.59886169433594,516100
2024-05-16,197.104650370213,199.3029104790277,196.66694561587974,198.45668029785156,505300
2024-05-17,199.16674006577279,199.16674006577279,197.1727500440228,197.9314422607422,544900
2024-05-20,197.48402275003363,197.85364740340341,194.5076122141045,194.9161376953125,496200
2024-05-21,194.91610903931183,194.9842040304917,193.38900316801977,194.50758361816406,551500
2024-05-22,194.89666442819563,199.45855420343656,194.7507677828806,198.38861083984375,642100
2024-05-23,198.50533221488058,198.50533221488058,195.3343880420465,196.1806182861328,501700
2024-05-24,196.36541935077204,197.01711574579426,194.2644186837891,195.06201171875,496200
2024-05-28,194.53677330919464,194.74104345163957,189.88734561446313,190.8697509765625,737400
2024-05-29,189.60526967290042,190.4612362731591,188.7882187410056,188.81739807128906,646100
