Date,Open,High,Low,Close,Volume
2024-03-12,27.69508808784505,27.780042489374637,27.61013368631546,27.647891998291016,7185400
2024-03-13,27.732843562952898,27.846116694230826,27.27031506103077,27.279754638671875,14514800
2024-03-14,27.279755344073205,27.647891679934247,27.19480094352184,27.374149322509766,16255000
2024-03-15,27.39302415633399,27.440220237898192,27.01545010257505,27.26087188720703,28531300
2024-03-18,27.251436051658057,27.902750665613265,27.185359012182026,27.855554580688477,13215300
2024-03-19,27.836677828766145,28.23313109775878,27.619572938712306,27.66676902770996,13656700
2024-03-20,27.704528136883617,28.06322310467303,27.647892468372753,28.044343948364258,12464500
2024-03-21,27.98770418903374,28.18593170047103,27.883872445342945,27.921628952026367,9582100
2024-03-22,27.921633839670065,28.18593663438057,27.87443774795038,28.12929916381836,7166700
2024-03-25,28.24257160854241,28.81837327549356,28.18593593979137,28.771175384521484,18795000
2024-03-26,28.73341583502854,29.280898709527342,28.73341583502854,29.007156372070312,18452600
2024-03-27,29.030922540549494,29.420662994218127,28.916851323648697,29.07845115661621,15201900
2024-03-28,29.28757871804038,29.515719331827302,29.09746244643482,29.154497146606445,7269500
2024-04-01,29.32560638708134,29.753369406546973,29.221041247320553,29.68682861328125,11031400
2024-04-02,29.80089778803873,29.82941423284619,29.135486274990136,29.39214515686035,14180800
2024-04-03,29.26856703188162,29.620283115596727,29.18301407895625,29.47769546508789,8703400
2024-04-04,29.696335357911302,29.762876152651426,29.15450110005525,29.16400718688965,7327800
2024-04-05,29.183016706428802,29.335110455745262,28.954874269353603,29.249557495117188,8528000
2024-04-08,29.240051733325956,29.468192359829995,29.173510943899846,29.278074264526367,6350700
2024-04-09,29.392142512162522,29.61077703048276,29.31609564435112,29.47769546508789,4619600
2024-04-10,29.221037651419795,29.259061993235633,28.783768599140124,29.13548469543457,7752500
2024-04-11,29.221041741870334,29.61078223453768,29.164007034263097,29.297088623046875,6927000
2024-04-12,29.268570192787532,29.28758055196818,28.688711629915122,28.726734161376953,9627800
2024-04-15,28.831298224513905,29.021416314060314,28.717227008165967,28.92635726928711,10277700
2024-04-16,28.916855135397295,29.04043064132047,28.717230932782048,28.935867309570312,10322500
2024-04-17,29.287579467097792,29.38263851188201,29.011910231634086,29.3541202545166,10022000
2024-04-18,29.534731656952793,29.629790699801553,29.27807278519127,29.591766357421875,7467900
2024-04-19,29.686830161779653,30.038548132802436,29.487207771569956,29.94348907470703,8631500
2024-04-22,30.114592618050516,30.20014558221207,29.867439811928314,30.19063949584961,7411500
2024-04-23,30.02903965388896,30.247674200923782,29.96249886245233,30.19063949584961,7904000
2024-04-24,29.68682759042448,30.846544735157025,29.648805058340113,30.741979598999023,11479400
2024-04-25,32.272427081236074,32.77623699503949,31.654544124676075,32.16786193847656,14559000
2024-04-26,31.835152708216214,32.31044609598402,31.797128366906602,32.05378723144531,9684800
2024-04-29,32.129832006514306,32.243901403243505,31.930209655688035,32.03477478027344,8915700
2024-04-30,32.063291222905555,32.091807665537665,31.71157513437344,32.03477478027344,6026200
2024-05-01,31.740090715101275,31.911196618649043,31.56898481155351,31.692562103271484,6235700
2024-05-02,31.806638196279376,32.09181355352476,31.60701580882775,31.90169906616211,6371900
2024-05-03,31.977741885922075,32.20588433138719,31.768611613095818,32.158355712890625,7463400
2024-05-06,32.224898771360586,32.30094384106536,31.797133922391808,31.90169906616211,5029600
2024-05-07,32.082302936369025,32.196372331473256,31.863668418168963,32.139339447021484,5831500
2024-05-08,32.22489285895592,32.26291357373182,31.968233996664683,32.03477478027344,4682000
2024-05-09,32.110825495358505,32.338967955226316,32.02527252618325,32.31045150756836,5701500
2024-05-10,32.27242371946939,32.38649312414217,32.12032997117202,32.34846878051758,5300000
2024-05-13,32.319951594039274,32.53858612556073,32.13934140526962,32.43402099609375,8073000
2024-05-14,32.41501513904362,32.557604639038296,32.22490064065286,32.4815559387207,7824900
2024-05-15,32.46253908831738,32.538584142986636,32.11081937859491,32.139339447021484,7792300
2024-05-16,32.1393454601854,32.67167182106875,32.1393454601854,32.45303726196289,6793800
2024-05-17,32.38649340745889,32.38649340745889,32.05378946333572,32.082305908203125,6118900
2024-05-20,32.0918112079455,32.14884772570636,31.93021318025811,32.01576614379883,7793700
2024-05-21,32.1488436364362,32.30093737158466,32.053786411793666,32.281925201416016,5827100
2024-05-22,32.21538656037115,32.63364707948285,32.101317157977476,32.57661056518555,4823100
2024-05-23,32.386494430791664,32.624141148731844,32.272425021516696,32.300941467285156,4483500
2024-05-24,32.357978716926745,32.70969485209734,32.357978716926745,32.50056457519531,5208500
2024-05-28,32.32945632816722,32.46254152969844,31.977740218194242,32.044281005859375,8073000
2024-05-29,31.987245605952644,32.11081927265759,31.702066679831873,31.996749877929688,4758000
2024-05-30,32.01576900107283,32.31995653720928,31.996756826789127,32.22489929199219,5416200
2024-05-31,32.24390650531753,32.57661410220763,32.215390058173156,32.55760192871094,13476700
2024-06-03,32.51957525545536,32.823762757239955,32.3484693324264,32.671669006347656,5123600
