Date,Open,High,Low,Close,Volume
2024-03-12,91.88708227056952,92.19606123158303,91.3986868494715,91.51829528808594,3042200
2024-03-13,87.27227968588728,89.07134884827504,86.2656039716399,88.18926239013672,14434500
2024-03-14,87.81050158038505,88.74741517058126,87.47162247161367,88.03974914550781,4859000
2024-03-15,87.96001140611928,89.43515148721814,87.64106322700661,89.11620330810547,7314600
2024-03-18,89.60458226454587,90.6610965785294,89.19991818022912,90.31224822998047,2843900
2024-03-19,90.30229586987866,90.70098303043791,90.06308661527315,90.48170471191406,2996500
2024-03-20,90.18269030636179,90.81061741833065,89.853772845858,90.59133911132812,2016900
2024-03-21,90.95016070667603,91.87710511448968,90.82059061254134,90.90032196044922,2754900
2024-03-22,91.15946109997635,91.59801769130347,89.07633249982115,89.43515014648438,6178000
2024-03-25,89.514885199841,89.80393318299392,87.96001373602157,87.98991394042969,2436000
2024-03-26,88.189270796398,89.0494340683781,87.4118273765383,88.77732849121094,2845200
2024-03-27,89.66439622759425,90.39200083975199,89.42019854451344,90.01324462890625,2629100
2024-03-28,89.9036086468611,90.85049160307213,89.35542045525743,90.61128234863281,2108000
2024-04-01,91.00995915121224,91.15946778233557,88.89693019299555,89.23580932617188,1958200
2024-04-02,88.55803896125119,88.9467568198498,87.57129421283351,87.82047271728516,3010700
2024-04-03,87.96002147507915,89.75410994066357,87.82048210601428,88.73745727539062,4403900
2024-04-04,89.8537654899819,90.54149295507803,87.58125886585748,87.67095947265625,2728200
2024-04-05,87.67097207630293,89.20591271600232,87.56133291601546,88.1792984008789,1592500
2024-04-08,88.43844369705867,88.55306368709014,87.33209045950291,87.42179107666016,1692400
2024-04-09,87.84041201576444,87.9500511765088,86.16593200223504,86.65432739257812,4172700
2024-04-10,85.09944387714157,86.41510613482617,84.9599045168057,85.10941314697266,2926100
2024-04-11,86.19583960444312,88.62781686262825,85.32869559092711,87.92015075683594,3071000
2024-04-12,86.78389552222626,87.2423830911606,85.77223132910453,85.99649047851562,2227900
2024-04-15,87.31215584397228,87.62114239371599,85.2389886385819,85.84698486328125,1983600
2024-04-16,85.54797769276851,86.15597393526713,85.06955155277801,85.59780883789062,1868200
2024-04-17,85.78717795283237,85.96658678594996,84.88017212186135,84.91007232666016,1711600
2024-04-18,85.08954372989801,85.87224359281714,84.37166314867167,84.72063446044922,1815300
2024-04-19,84.75054028377303,85.35875065201687,83.85318010054412,84.24203491210938,2022700
2024-04-22,84.56108593950626,84.83029776764985,83.93293768550915,84.06255340576172,2113700
2024-04-23,84.74057635403096,86.39570837677121,84.54116634004019,85.98690795898438,1951300
2024-04-24,85.85728188986921,87.0238463061943,85.54819412323697,86.46549224853516,2020300
2024-04-25,85.74760257696902,86.42062459348494,84.49129836274085,85.69774627685547,1362900
2024-04-26,85.10949324761877,86.6449746977619,84.91008323362799,85.98690795898438,1790600
2024-04-29,86.04672654648279,88.9182714752918,86.04672654648279,88.6789779663086,4353000
