Date,Open,High,Low,Close,Volume
2024-03-12,268.0259281253343,271.6155251434619,266.63671876863543,270.90692138671875,549900
2024-03-13,271.5502839555725,272.9767958970995,268.3429581537811,269.3126220703125,836500
2024-03-14,270.51536215653107,270.51536215653107,259.4855103752981,261.6579284667969,833900
2024-03-15,258.4599076305291,261.7791120911236,256.35279011780494,258.3014221191406,1651900
2024-03-18,258.89814296678236,260.091564587715,257.36908485250103,258.8049011230469,676300
2024-03-19,258.5531311035156,261.6299122653458,257.8258903678061,258.5531311035156,859500
2024-03-20,258.3014135977586,263.73706811127624,256.6418114222118,262.9538879394531,500100
2024-03-21,264.40840586459734,265.7696457468152,261.1078380441633,262.79541015625,629800
2024-03-22,263.438749389961,263.8210210468635,258.4599420362985,260.4738464355469,550200
2024-03-25,260.06355005590075,261.54600121950995,257.1079804474721,257.1266174316406,378900
2024-03-26,257.5088888286846,258.5810987125535,256.38073953893803,256.6697692871094,497000
2024-03-27,258.63706328296166,268.7625235331484,258.525184460321,268.61334228515625,687000
2024-03-28,271.03752096348245,271.62488485427605,268.4268914840365,270.4407958984375,841300
2024-04-01,274.916079463902,274.916079463902,266.94440056449275,267.1215515136719,473300
2024-04-02,264.42701036701203,266.1612174151256,262.6462250823768,264.21258544921875,590800
2024-04-03,264.3710672590962,264.91185281251495,259.1685030943663,261.35955810546875,642800
2024-04-04,263.39210708946445,267.1588552781597,260.5763857807987,261.6579284667969,499700
2024-04-05,261.6579465839851,264.1380031498262,260.3619504335878,263.4573974609375,437100
2024-04-08,264.4270534865501,268.38028592570765,263.67184288462175,268.16583251953125,468800
2024-04-09,270.0025459675455,274.05832392181287,269.8999998667943,273.4989013671875,607400
2024-04-10,266.03066227795836,266.18917623339524,254.9822025945729,257.19189453125,834200
2024-04-11,258.14292343271006,258.786255142688,253.44381351521506,256.5672302246094,498500
2024-04-12,255.76542093889836,256.9961449834709,253.22939644708933,253.73287963867188,516300
2024-04-15,254.46008917860755,256.9215085114424,246.38583593322983,247.7843780517578,809500
2024-04-16,246.97324332679497,247.56060715174385,243.0386767871565,244.48382568359375,775600
2024-04-17,245.2296659622466,247.51396259455493,243.88706337521464,244.1015167236328,420800
2024-04-18,244.67960496725433,245.1644511244491,241.388370234339,242.67503356933594,749000
