Date,Open,High,Low,Close,Volume
2024-03-12,28.153079871919395,28.318632399444333,27.766791225779446,28.051908493041992,13376800
2024-03-13,28.051909500990455,28.465790834674202,27.86796185174106,28.281843185424805,8006400
2024-03-14,28.3278283181116,28.438197254995945,27.92314630946339,28.153079986572266,9767200
2024-03-15,28.005923285668985,28.474986455153783,27.959935496525038,27.978330612182617,15269700
2024-03-18,27.950739106386475,28.024317817835886,27.23334710831842,27.5368595123291,9223700
2024-03-19,27.417287505279056,27.490866201956162,27.13217027493708,27.426485061645508,6113600
2024-03-20,27.316120792174978,27.380501939316893,26.975818187525977,27.297725677490234,5292800
2024-03-21,27.45408223545852,27.950738080957525,27.316122375834066,27.665620803833008,6699300
2024-03-22,27.693212536540717,27.812777276351575,27.546055124040556,27.63802719116211,4796900
2024-03-25,27.490866028598493,27.64722097733318,27.417287332385374,27.48166847229004,6904700
2024-03-26,27.638027372002533,27.720803636357335,27.573646222894297,27.582843780517578,6167100
2024-03-27,27.76678898035527,27.775986537168954,27.343710138198684,27.702407836914062,6440800
2024-03-28,27.702410028433388,27.93234370420166,27.61963376481643,27.794382095336914,5954100
2024-04-01,27.821973124590617,28.10709037451083,27.794380453596546,27.941537857055664,6811800
2024-04-02,27.739194221650546,27.913944279445847,27.16895977616718,27.187353134155273,6127600
2024-04-03,27.10458112215126,27.67481741106723,27.058595088607678,27.27933120727539,6862800
2024-04-04,27.638027834653805,27.959935339838353,27.214950702429086,27.260936737060547,5401900
2024-04-05,27.15976619670182,27.22414734472279,26.71829220951356,26.77347755432129,5160800
2024-04-08,26.92983324492932,27.067793102138808,26.782675830005232,26.95742416381836,5210300
2024-04-09,27.07698915102652,27.573644960156184,27.012608004866628,27.5644474029541,6593700
2024-04-10,27.132175204890085,27.4540827191889,26.59872911848956,26.62632179260254,6664800
2024-04-11,26.72749130551282,26.929834072945983,26.37799287288571,26.883846282958984,5519900
2024-04-12,26.663107387148134,26.837857462456544,26.083675327473948,26.24003028869629,7626000
2024-04-15,26.460766596033867,26.580331329992607,25.66979422686873,25.71578025817871,6224200
2024-04-16,25.73417366478997,25.78935900380565,25.33868750645025,25.559425354003906,7086600
2024-04-17,25.70658614819816,25.945715631863237,25.4122695639666,25.46745491027832,6144100
2024-04-18,25.46745350339675,25.770965874325437,25.301900982116617,25.403072357177734,4525400
2024-04-19,25.439859979193674,25.69738630969386,25.357083721327708,25.57781982421875,4770000
2024-04-22,25.75257378443711,25.844547613089645,25.292706395429306,25.476654052734375,5156300
2024-04-23,25.467453647239793,25.614611054930034,25.36628227160725,25.449058532714844,6116200
2024-04-24,25.577821459920415,26.295215155884588,25.228323046556156,25.844545364379883,14491900
2024-04-25,25.724981550386993,26.028493962162923,25.531838085736354,25.87213897705078,5032700
2024-04-26,25.8721358427912,26.11126707071422,25.715780876620556,25.75257110595703,5356200
2024-04-29,25.86294041505013,26.166452794462046,25.86294041505013,26.000900268554688,5676400
2024-04-30,25.7985578988515,26.157255628436907,25.780164537895757,25.83534812927246,5557700
2024-05-01,25.75257007495777,25.82614877643032,25.393874124560906,25.52263641357422,6137200
2024-05-02,25.734178080729897,25.780165871134386,25.311100934537567,25.697389602661133,4828600
2024-05-03,26.010095148845185,26.212436129541594,25.76176638554423,25.918121337890625,6648300
