Date,Open,High,Low,Close,Volume
2024-03-12,99.86323644938238,100.09431013946039,98.1301654095469,98.71748352050781,1747600
2024-03-13,98.96781571396116,99.36256628743887,97.7354129298844,99.35294342041016,2420900
2024-03-14,99.17964178397261,99.37220197495596,97.77393182183296,98.33235931396484,2007900
2024-03-15,97.48507851418601,98.61157099182638,97.31177141411057,98.54417419433594,7019900
2024-03-18,98.78488126826865,99.22777557254688,97.97611967237802,98.01463317871094,1542500
2024-03-19,97.66802239752157,99.56477041325545,96.91702736190521,99.4684829711914,1574700
2024-03-20,99.17000831314705,100.56608801616856,99.1026115139467,100.55646514892578,1730200
2024-03-21,101.09562811076455,101.61554936538954,100.48905698655173,101.16302490234375,1432200
2024-03-22,101.34597684650333,101.36522992729458,100.38316120153176,100.83568572998047,1040000
2024-03-25,100.65274082020159,101.65406989698178,100.22909961772154,101.01860809326172,1214100
2024-03-26,101.50965567352736,101.84663968653554,100.74903041805142,100.82605743408203,1194300
2024-03-27,101.54816086632515,101.62518787604843,100.42166839549694,101.30745697021484,956300
2024-03-28,101.06675720214844,101.837005293742,100.90308030907609,101.06675720214844,1363500
2024-04-01,100.83567717006301,101.56741170922032,100.6238565708386,101.13414764404297,1473300
2024-04-02,100.33501938901264,100.85494072866837,99.72844816559791,100.82605743408203,991400
2024-04-03,100.45055201225244,102.91535756576118,100.38315521495181,102.5206069946289,1813300
2024-04-04,103.90393262604053,105.2679036510026,101.04054627761626,101.3791275024414,2552300
2024-04-05,101.91118233357675,102.01759232333195,100.76969939104033,101.62097930908203,1017100
2024-04-08,102.15300951402041,102.60766898242801,101.43716661714264,102.36582946777344,1581500
2024-04-09,102.57864946386866,103.41057798505229,100.12155910832121,100.7503433227539,1282100
2024-04-10,99.6572347020847,100.04417944334517,98.7382473994035,99.25094604492188,1109900
2024-04-11,99.92808813128333,101.53389863422782,99.41538217239462,101.43716430664062,1320500
2024-04-12,100.32470670193676,100.59556578647864,98.34162704419428,98.48672485351562,1346700
2024-04-15,99.4444219462269,100.23765534337787,98.52542726466265,99.02845764160156,1902400
2024-04-16,98.93171078829586,99.43474113913602,97.99337961990085,99.19290161132812,1362400
2024-04-17,99.95710882988523,99.95710882988523,97.25817899143601,97.61610412597656,1110800
2024-04-18,97.73217912244462,98.56410760618043,96.47461813054247,96.87123107910156,1031700
2024-04-19,96.58102215030198,97.45164585317193,94.55924741064027,94.75271606445312,1692500
2024-04-22,95.51693664743566,95.53628794241914,94.13361427038093,94.71403503417969,1830500
2024-04-23,95.13966319967794,96.590700281667,94.69467938017738,96.17473602294922,1746600
2024-04-24,97.00667373281468,98.02240273860082,96.0489912344509,96.79385375976562,1292600
2024-04-25,96.14571837606141,98.16750058833074,95.62334413050412,97.64512634277344,1581300
2024-04-26,97.87727947232084,98.71888356119273,96.96796062092054,98.02238464355469,2124800
2024-04-29,98.19652623641058,99.39604825591883,98.13847972973527,99.1348648071289,1378500
2024-04-30,98.49639580897995,99.86037419447877,98.49639580897995,98.87366485595703,1274700
2024-05-01,98.05141421626,99.27995571342575,97.58707909695767,97.69348907470703,1012300
2024-05-02,98.67052021307616,99.05746490566926,96.96796799388022,98.78660583496094,1196600
2024-05-03,99.87971529248857,101.31140840553897,99.67657099448554,101.2243423461914,2463500
2024-05-06,101.81442878979495,104.57139759449258,101.70801882010873,104.4262924194336,3381900
2024-05-07,104.74552793285837,105.25822651585683,103.36220563327939,103.85556030273438,1325000
2024-05-08,103.5073057304152,105.94504463670954,103.35252490824753,105.90635681152344,1703700
2024-05-09,105.88701322760868,106.1482040389435,103.70078192763596,104.64879608154297,1852000
2024-05-10,105.28725699147785,105.54844782370773,104.20382059217444,104.95835876464844,1703400
2024-05-13,105.46136294826769,105.72255373392524,104.36825109592168,104.61976623535156,1841800
