Date,Open,High,Low,Close,Volume
2024-03-12,247.22003558654345,250.62288191296713,246.82702593783634,249.990234375,807800
2024-03-13,249.0796456867538,252.7317250389624,248.437403226621,252.22369384765625,1125900
2024-03-14,250.60372289186785,251.6197852081135,244.50733436805783,247.76641845703125,1385500
2024-03-15,244.80449228045023,247.94855498136008,244.5360990028406,245.22625732421875,2068800
2024-03-18,245.6096925333217,246.95165895302574,244.91951956932633,245.60009765625,736600
2024-03-19,246.04098093776085,247.3541917532938,244.62232887691496,245.9643096923828,664100
2024-03-20,247.30631829378206,250.72835460244244,245.52342631945925,250.40245056152344,962400
2024-03-21,251.36099770811083,251.96486064652981,246.80787758801986,247.1050262451172,1463100
2024-03-22,247.46927921354862,248.14984265816858,243.52003667930418,243.58712768554688,910400
2024-03-25,242.0438646637843,243.4625315944749,235.3340033137195,237.7495574951172,2349200
2024-03-26,237.720767741382,240.60600243921417,235.42025003312838,236.9730987548828,1515200
2024-03-27,238.4396763035711,241.52621318301456,237.50988021481322,241.2865753173828,954300
2024-03-28,242.1013885179153,245.16875076187338,240.0021581400127,244.30604553222656,1001300
2024-04-01,243.8651054414536,244.0088823246548,240.1171653384254,241.55499267578125,619400
2024-04-02,240.27054765873388,241.75630556457267,239.23531017517533,240.36639404296875,718500
2024-04-03,240.653955261766,243.44334384586094,240.1363438486123,241.3920440673828,629500
2024-04-04,242.96406262807253,244.83323522591667,236.7334775510347,238.2096405029297,705700
2024-04-05,238.73686026770318,240.26095380848082,237.58660126761316,239.66665649414062,668900
2024-04-08,240.35681102276507,241.7850581563376,239.30239842397506,239.88711547851562,861900
2024-04-09,242.36015337838248,245.82053944235824,239.61869555277502,242.88735961914062,1296100
2024-04-10,236.5034448732805,240.28972097134292,235.17105866278246,239.3024139404297,1077800
2024-04-11,239.5324458547508,241.17157543817189,236.2350261879016,239.3790740966797,751300
2024-04-12,236.88686000700486,238.5547304190149,233.86741371136023,235.55447387695312,1090600
2024-04-15,241.0086236470815,241.0086236470815,233.69488482794765,235.3915252685547,857800
2024-04-16,235.07517787491514,235.8707773843807,232.02697646356918,232.8417510986328,823400
2024-04-17,232.84177503701454,233.1964344521978,229.17052061647502,229.41973876953125,1011100
2024-04-18,231.78736606964145,234.0016179828776,229.82233231339018,230.3112030029297,922200
2024-04-19,232.5158517990149,233.88657346713612,230.38786623096937,231.27931213378906,963400
2024-04-22,231.92156264482622,236.0720929344711,229.7552412387291,234.4713134765625,976100
2024-04-23,235.0272425986073,236.9251704568679,233.8673888580211,234.87387084960938,1148600
2024-04-24,230.00445529018427,231.75860648703784,222.52774982655257,226.42906188964844,2577900
2024-04-25,227.17672241112055,232.33373454543772,223.38085175296706,230.8479766845703,1854400
2024-04-26,228.24073700763128,232.58297486988022,228.24073700763128,229.99488830566406,1461100
2024-04-29,230.04281179688007,232.66923391190258,228.05860289482652,231.43270874023438,1385000
2024-04-30,230.04279730380134,233.85782846953188,219.78628377011418,220.7736053466797,3569800
2024-05-01,220.3039286658394,224.46403933901206,218.65521864881788,221.02284240722656,1618500
