Date,Open,High,Low,Close,Volume
2024-03-12,124.93613391917305,126.24533913583804,124.17864989817402,125.84323120117188,1729200
2024-03-13,125.97415971496686,126.49784183485662,124.09449763625196,124.68364715576172,3061400
2024-03-14,124.29090245905552,124.54338291378953,121.1020346471958,122.2709732055664,3076000
2024-03-15,120.40566220950957,122.7419859209172,120.00057283869376,121.54557037353516,6698800
2024-03-18,121.33831318852951,122.2897963165222,120.47160550957578,120.71654510498047,2274300
2024-03-19,120.66002283187508,121.38541892625,119.60490450705957,120.44334411621094,2641200
2024-03-20,119.8310010170368,121.79991893606223,119.3411290063519,121.24410247802734,2565700
2024-03-21,121.49847277825837,122.8738835744306,120.87670464446484,122.36517333984375,3020100
2024-03-22,122.65720796492354,122.65720796492354,120.59407746419059,121.16873931884766,2738500
2024-03-25,121.43250156875574,121.47019232068774,119.74620697745465,119.76504516601562,2472700
2024-03-26,119.19039345509937,119.70853352686574,117.82439826575987,117.89034271240234,3567300
2024-03-27,119.5672229078188,121.61150795760638,119.49185577179018,121.39483642578125,3202100
2024-03-28,121.91297579629993,122.97750244636737,121.620937130136,122.6760482788086,3676100
2024-04-01,122.67604331563075,123.19418336760951,120.06651205370909,120.50928497314453,1762900
2024-04-02,119.52953125155331,119.78389352158639,117.60771253730239,118.30484771728516,3187400
2024-04-03,117.82440297874876,119.32229430869468,117.40047540300503,118.78530883789062,3585000
2024-04-04,120.81075052925527,121.25352343779072,117.11784018700085,117.4664077758789,4335800
2024-04-05,116.8446445171104,117.68308411500932,116.10983293130285,117.51351165771484,5099600
2024-04-08,117.96572576106854,118.97373797424197,117.51353007494473,118.86068725585938,2821600
2024-04-09,119.04908546972378,119.45417482613959,118.3142667026351,118.9454574584961,2965800
2024-04-10,114.73442727365314,115.00762777206633,112.21910821270562,113.63220977783203,4753000
2024-04-11,114.19743710494525,115.22428735232528,112.00241784346358,113.28363037109375,4098100
2024-04-12,113.0386858374529,113.49088143401372,111.63500716906636,112.10604095458984,3735300
2024-04-15,112.97274496575062,113.02927390923568,108.51676923880352,109.0820083618164,3993800
2024-04-16,108.93128175071115,109.2044822366373,107.36745316089961,108.09284210205078,5666400
2024-04-17,102.40273866337016,105.04053064879515,99.44464716448617,100.32077026367188,11034000
2024-04-18,99.8214837452137,100.13236778352191,97.59820359609726,98.62506103515625,6310200
2024-04-19,98.57795469562622,98.79463340961601,96.58076876361024,97.49457550048828,6932200
2024-04-22,97.78662199621257,98.51201090237997,96.60903746922256,98.05039978027344,3673000
2024-04-23,98.48375751428281,99.49176965855834,98.04098454847286,98.7569580078125,4232300
2024-04-24,97.7677766724049,98.53084914634277,96.46772594136158,97.2025375366211,4819700
2024-04-25,96.1003265389437,98.04098366966221,95.75175890810145,97.3626937866211,3798800
2024-04-26,97.43805515696509,98.56853343682604,96.8068715704995,98.03155517578125,4037600
2024-04-29,99.35045651102197,99.4540845306483,98.12577284142913,98.92652893066406,2840500
2024-04-30,96.57135838121988,97.98445987915295,96.09090185944899,96.13800811767578,5607900
2024-05-01,95.9590060487911,98.09749633248944,95.74232733892478,95.97784423828125,5526200
2024-05-02,97.79604482842021,98.51201828697403,95.25246493441382,98.47433471679688,5836200
2024-05-03,100.56572535375562,101.81867709953397,99.29393541673969,99.75554656982422,3517600
2024-05-06,100.21715120442406,100.443252609005,98.16344349761668,98.60621643066406,4259700
2024-05-07,100.31135893401799,101.73387580280387,99.36929135539702,101.51720428466797,4088000
2024-05-08,100.75412870024768,101.11211899442358,99.19972288309312,99.7461166381836,2947700
2024-05-09,100.3302150755564,102.0824616603192,99.89686477433855,101.88462829589844,4208800
2024-05-10,102.17664695651878,102.22375320960134,100.78239098909859,101.2628402709961,2872800
2024-05-13,102.0447638244215,102.69479277909237,100.99906819621424,101.44184112548828,3043100
2024-05-14,102.55348101913764,103.49554863299161,101.78098586327359,102.007080078125,3727300
2024-05-15,104.1926809471212,105.02170508140495,103.03394175929213,103.6180191040039,4347500
2024-05-16,104.1455793652714,105.41736922821467,103.8158499448665,104.37167358398438,4232400
2024-05-17,104.69197498580895,105.07822617089413,103.83469716479976,105.04054260253906,3260600
2024-05-20,104.73908384233508,106.48190759442441,104.22094374885172,105.55868530273438,3941400
2024-05-21,105.06880355841389,105.2477987113793,103.39192429612454,104.19268035888672,2524900
2024-05-22,103.74048617455824,104.94633154647202,102.28027852698446,102.89262390136719,3158100
2024-05-23,102.86437023308427,103.06220357946043,99.29393293441548,99.52002716064453,4364600
